,Australia,Austria,Belgium,Canada,Finland,France,Germany,Italy,Japan,Netherlands,Spain,Sweden,Switzerland,United Kingdom,United States
1973,0.13052514229613496,0.2489647674715549,0.14754951264087973,0.20911262303082656,0.1871089328778889,0.22141448752024007,0.11411813637535975,0.08345068486512655,0.06948793592964284,0.14768672336276037,0.07538151146091614,0.28147052519749577,0.02561148948914805,0.11263403442629953,0.09997566043579448
1974,0.1340594777460015,0.23025697849266766,0.14823779025086634,0.2019259691822222,0.1553004142886478,0.19935950901813126,0.11285803273008319,0.08126611196289812,0.05952387388912235,0.13646069205418915,0.07551516662308089,0.2442905851591804,0.023087729575983824,0.08936107147701683,0.09994148089054868
1975,0.14987146753404934,0.20994296520751232,0.14608692271965817,0.15938876032579372,0.13855416479607674,0.20874239075580087,0.10750259223765775,0.06378952874507056,0.05470465434011245,0.1413375745079127,0.08553930378543675,0.2714482407161357,0.023087729575983824,0.0906934930199147,0.09724254620261906
1976,0.14470440513565613,0.1958648815819861,0.14884003315960465,0.1774291098601967,0.1436794032590745,0.2218919955338358,0.10813264406029603,0.0738385640953214,0.05639789364111592,0.13774892515517276,0.0917542688260974,0.3175154182318268,0.023586250052658242,0.09984278761448004,0.09377575792225458
1977,0.13451834945907176,0.2009670058489553,0.14849589435461133,0.17857928632868653,0.16245808834498754,0.2069168947923368,0.10726632280416837,0.0835380677812157,0.061803234486627036,0.14547832376107422,0.09963992339381736,0.3649976274090371,0.023835510290995447,0.1168977833635727,0.090155717463526
1978,0.14215980949406246,0.19709317075736757,0.14987244957458454,0.17064307432245526,0.1749141301008955,0.22394777645373606,0.1160082918432746,0.08091658029854155,0.0605658673051245,0.1355405255534866,0.10418419890741869,0.35606000844666824,0.024739078654967824,0.11796372059789101,0.08453396121764548
1979,0.15100879507971735,0.19709317075736757,0.1447964022009333,0.15599548798605553,0.1702927950678574,0.23660636179357986,0.11837098617816819,0.07086754494829073,0.06584095897363533,0.12670692714674206,0.10892895716426712,0.3494016152344003,0.024147085588916956,0.13599582547844213,0.07985378496515523
1980,0.15128750082433093,0.19567591401654277,0.1461729574209065,0.14131639711552238,0.1716935372069677,0.22175885528655573,0.11821347322250862,0.07881939031240226,0.06584095897363533,0.1297434765990605,0.1082606813534434,0.3715244929225806,0.024053612999540504,0.1504748062445989,0.08076148816281929
1981,0.14827118174620055,0.19869939506363563,0.14772158204337638,0.1735499021172641,0.1774832723991022,0.2155619287346644,0.11860725561165755,0.0763726686619064,0.06974843428364337,0.13250397610116818,0.11013185362374983,0.3917608946085571,0.024707921125175673,0.16193363151352055,0.08640220624767353
1982,0.15193591992195046,0.2016283923280069,0.15219538650828934,0.17799738852784158,0.17598549121678106,0.2206605931828589,0.11758342139987032,0.0770717319906195,0.06864131627914109,0.1257867606460395,0.11086695701565592,0.3454278549135639,0.024022455469748353,0.16726331768511202,0.08106773538430821
1983,0.16290428644097793,0.19973871667357382,0.15228142120953767,0.1715414640686628,0.17360015982806007,0.2222734566097308,0.11766217787770011,0.08921795732700964,0.06571070979663507,0.12514264409554773,0.11434199123193929,0.3802825409878875,0.024365188297462016,0.16042355376490297,0.07830309849592527
1984,0.17492636502547046,0.2111712543828938,0.1468612350308931,0.16784572862950195,0.19376427449053416,0.2239221378838248,0.11687461309940227,0.08720815025695948,0.07248366700064898,0.1257867606460395,0.11407468090760979,0.3985633844663958,0.02430287323787771,0.15411675846185308,0.07940426089747772
1985,0.16920487723442693,0.20663603281225448,0.1458288186159132,0.16755856571208227,0.19668154780891176,0.223308173190382,0.11459067524233846,0.08729553317304861,0.07665164066465756,0.1247745774952667,0.11587902559683386,0.3944851075832182,0.02452097594642277,0.15456089897615236,0.07785495181594101
1986,0.16682840604840396,0.19851042749819234,0.14496847160342996,0.17991411074775074,0.20396108959780185,0.21818742141609368,0.1121492244296151,0.09122776439705982,0.07469790300965354,0.13038759314955228,0.11547806011033963,0.4233365820970105,0.026141167495614615,0.16228894392496,0.0759310559319986
1987,0.17518430779448066,0.19936078154268724,0.15976644021814207,0.18586908560889573,0.20957467812957187,0.21918816838830468,0.11120414669565766,0.10206324599211289,0.08407584375367282,0.1272590270471636,0.11621316350224573,0.4306016961666541,0.02632811267436752,0.16344370926213814,0.0756660653893564
1988,0.17396891885823154,0.1994552653254089,0.15752953798568559,0.1929728558188361,0.2392068649443873,0.22846583336197035,0.1104953383951896,0.11333564216761167,0.08798331906368084,0.13213590950088716,0.11440881881302166,0.4180002932989012,0.026016537376446013,0.15962410083916426,0.07647868094073343
1989,0.1688620036916621,0.2025732301552234,0.16518662639678663,0.2035973378608497,0.2358671452089356,0.2255768268706873,0.11616580479893418,0.11656881006290976,0.08739719776717965,0.12992750989920102,0.11841847367796401,0.43168761365271785,0.02536222925081084,0.14621105730732575,0.07707677845125388
1990,0.16245869107019964,0.19926629775996557,0.16260558535933683,0.20689182094623249,0.22014480675239487,0.2239217458557115,0.11640207423242353,0.12819073790276508,0.08531321093517537,0.13535649225334612,0.11775019786714028,0.4488704211096974,0.02324351722494458,0.1402595744157153,0.0780456418851837
1991,0.1530935196539717,0.19331381944850146,0.15778764208943058,0.21305870556731227,0.2048039361479327,0.22318637579725786,0.12459274792672127,0.13525523054234362,0.08296872574917055,0.137532687054739,0.1182179909347169,0.4945179343060082,0.021342907907623377,0.1520129988999474,0.08220107634331897
1992,0.1509965680375706,0.19435314105843962,0.16492852229304167,0.2184056334724853,0.1989087423089932,0.21840461359235072,0.1300269448969765,0.13742154817110994,0.08869968953718231,0.13780322575157727,0.12510123178620125,0.4369653049984449,0.02019007930531379,0.15165241837812893,0.08151917954417384
1993,0.16262243116099767,0.19529797888565614,0.1738761312228676,0.2220010779820281,0.20221150399933466,0.22229639760597708,0.13097202263093394,0.15068911381214292,0.08348972245717162,0.1542157473540369,0.125769507597025,0.40165136493139736,0.022651524158893713,0.14544178722797352,0.07858328506067308
1994,0.16640227443158587,0.20569119498503796,0.1829958095551902,0.21926588179049564,0.2130415202582907,0.2416414036255449,0.1356186548228913,0.15297737046164456,0.08322922410317107,0.15365096410326098,0.12690557647542533,0.397978311291778,0.021841428384297788,0.14796215410081714,0.081920968094468
1995,0.17048585500793614,0.1930303681003365,0.17955442150525713,0.22327099980005294,0.20409078998199887,0.2499258475658085,0.13065699671961478,0.16019534144157166,0.0841665342694014,0.17372801360469362,0.12102474934017655,0.4147262271287559,0.03340087193718578,0.15266814310140514,0.07909643055374148
1996,0.17115828900926633,0.2046858884012701,0.1854460276610988,0.2162384364186309,0.21594363373471687,0.25995277568926345,0.12968599950512685,0.1585795925911078,0.08521829829109143,0.17470371628162326,0.124578493167368,0.4525676533826639,0.030045812252804106,0.14716707752848476,0.07785360560093818
1997,0.16685573499312706,0.2171727475945603,0.19635857140857932,0.21233380873848948,0.23842425191643496,0.2678993905765166,0.13296632270005376,0.1704194538517404,0.08903686660546302,0.17421927429935324,0.13096799162173595,0.4563104010416356,0.031421766474615434,0.15098409139769678,0.07812484036685878
1998,0.16627567799182572,0.21262422206789766,0.19529853633928584,0.21003315285231733,0.23782926446226602,0.2655816402140011,0.13531952234204955,0.2266009069255019,0.0976102988571754,0.17144975102128032,0.1396032804542047,0.5656422202097603,0.034496030330993695,0.15319795268405062,0.07648514292935986
1999,0.1667398217617529,0.2221968554518152,0.2027228222385835,0.21118808257545235,0.2386504733341041,0.2634839993410533,0.14365090501563155,0.2182151934602776,0.0979044311049482,0.17621616015415525,0.1433155511244136,0.5584254364040344,0.04642220558147391,0.15886338249811408,0.07406338270443953
2000,0.1808409632339653,0.2131770962887806,0.20094989569244,0.20528517188087966,0.2302292485877275,0.24883919382635794,0.14460145770762375,0.21183524636116172,0.09338151854178776,0.17637802361860372,0.14239525910130935,0.5102253028442858,0.0540244605708352,0.16092209555959178,0.07244988572058551
2001,0.1759352722335645,0.215830435536867,0.1923890332165641,0.1944028580219268,0.22109951507784906,0.2364378753914264,0.14500948889256618,0.2054167696506705,0.09409058665099948,0.1894550819823614,0.13980647253701822,0.5226590940603051,0.0497119464964513,0.15706132239734602,0.06971512304128878
2002,0.17911070338769602,0.2234976612965492,0.19971756990650166,0.1996172048393123,0.2292552552335549,0.2367185891707305,0.14972714737124845,0.20779564175348111,0.09450627270981184,0.1879451610407192,0.14004048654604653,0.5298286724747001,0.044376422134219724,0.1565024699973984,0.07322988997086465
2003,0.17923170864128254,0.21265768178432595,0.2000686652411188,0.1928876440378076,0.2334978680969757,0.23456618071711144,0.15336154875971153,0.2017447376975219,0.0910304573195094,0.1903523930605152,0.14662985652317942,0.5305436071735227,0.04391486147227778,0.15557400898963245,0.0731460182034819
2004,0.1699476463341782,0.2131792999574016,0.20599607783059706,0.192571358392764,0.22508302470073085,0.2424357617310112,0.15064542939957593,0.2073049920067296,0.09407936573841416,0.1946689949516072,0.1550287747839291,0.5246624600598466,0.04576302006585895,0.15736013886333092,0.07482101232009165
2005,0.16906816118114876,0.2143205057032375,0.19447347109724106,0.1876891789797682,0.22573723184877964,0.2452875117362533,0.15098638164490158,0.2123069798273059,0.09547313744152733,0.20246314085725609,0.16277737751385254,0.5235267471553527,0.04612194575345113,0.15176508508278186,0.0748503358577024
2006,0.16622015927025094,0.2103969251904992,0.18871043596876969,0.18134953530551007,0.22368059895588446,0.2423257860033161,0.15134492769728633,0.2225619852600135,0.09531711744913683,0.21045994770469176,0.16520732754884218,0.5172603946527521,0.04923051460130432,0.1524905177201385,0.07619588723993179
2007,0.1620271143365461,0.215622810638032,0.1814448294214108,0.17801458816907131,0.21532862447931173,0.2372717017087665,0.16825244683571006,0.2229972389337089,0.09426232636576484,0.2020133917253277,0.15050997694443194,0.5183976804002391,0.05396242465819047,0.15369410530550506,0.07567560016129059
2008,0.1498510168417322,0.21669405620413185,0.17198757250756108,0.16746712221234825,0.20515807697465205,0.2287877138561285,0.16769215472888796,0.20525385264801893,0.0930732218687279,0.2038434509324021,0.11886999447028525,0.5250456206310784,0.05520693919386658,0.1468999335824539,0.07515154974017417
2009,0.15427695231882255,0.2179865298802328,0.16786681187733826,0.17415722078992565,0.20395277189675207,0.22500149115775409,0.16404167042923012,0.19331611483641287,0.0901649991108526,0.19051520425860602,0.09910596490017844,0.505560500539048,0.05094543263430661,0.13976000340053654,0.07459367787434848
2010,0.15338615682361134,0.22217509340176653,0.16468523545560892,0.1700170989892011,0.2033396450292115,0.21968208123087365,0.16334695337022273,0.20374534501369349,0.09122893264873268,0.1942275296057162,0.1312275575877753,0.4994419822092767,0.0540363263653639,0.16219104116340688,0.07524252997643187
2011,0.14657622799714928,0.2250019736957986,0.1609747929057611,0.1678311996779572,0.22120052458256034,0.2324844673458706,0.16989533035119975,0.2052207833047984,0.09159185694474543,0.19019362246744734,0.1283972850245633,0.4864493600686047,0.05233468693831959,0.17324602488268992,0.07444243411688509
2012,0.1510927835724549,0.2281483392246757,0.16676520701250458,0.16773651382338714,0.2228565550095372,0.23723474301392675,0.17037916113817994,0.2282283592433,0.09189646563806728,0.19065288416469087,0.14147916534998495,0.4907929043689912,0.04797807535305985,0.17174043659077176,0.0740966604855412
2013,0.15511035896385209,0.2273061265458261,0.16416703833522928,0.16893891159594654,0.2328873882830521,0.24435014373074504,0.16998614233558038,0.22185662634512,0.08987846083936485,0.2017225191378732,0.15841317290512308,0.4923041849943434,0.047706184730456416,0.17300947665245586,0.07546262621708974
2014,0.15267666994881646,0.2267189706282577,0.16261842323026526,0.16905999093048366,0.2310054285223168,0.2390986366883437,0.17124316486057006,0.2287764224938045,0.10237110388228447,0.2183256043648104,0.16465304224533076,0.4786162463114647,0.047297257285284236,0.1742158676219585,0.07559563693001095
2015,0.15872072059060868,0.23493177574917604,0.16202048869520266,0.17484198454665786,0.2272902331706874,0.2368406027912317,0.1754903751023023,0.22866054991626186,0.11351753061060715,0.2061184453471184,0.17453577634645825,0.4891098346486618,0.046064158967790564,0.1733502156655036,0.07502419236655415
2016,0.16004226445313632,0.2294899741284851,0.1700118296249801,0.17840725546582933,0.23269906463396706,0.2398452820836484,0.17445929304033544,0.21336621448585485,0.115840668422569,0.22267908892887853,0.17269691438778104,0.5213306554742663,0.04445880303503637,0.17098571130379053,0.07413318628123937
2017,0.16214514509319133,0.2254095256885601,0.17062516878244627,0.17845348686502288,0.23089140323827484,0.24722817687424184,0.17421697761007945,0.219759137028554,0.1156155092169939,0.2225753815140661,0.1719415605016425,0.514785581129541,0.045429113745193136,0.1709384824116672,0.07393855238355468
2018,0.16037297122459102,0.21889287484547532,0.17018429174731012,0.17635231933361528,0.23474361222674844,0.2500233022190773,0.17325797604612275,0.2183206755984544,0.11597010648399834,0.2269174499638276,0.17388155242325998,0.5137070197518788,0.042266863955177696,0.16837131907748634,0.07424243508971858
2019,nan,nan,nan,0.1751415008791549,0.2359156909039581,nan,nan,0.218224496906294,nan,0.2358786125504148,nan,0.5096659551546554,nan,nan,nan
